Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Order Year,YearMonth,Month,OrderMonth,CohortMonth,CohortIndex
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.40213616927566775,1,-0.8717537112056045,1.3612063312727234,6,2016,2016-06,6,2016-06-01,2015-06-01,13
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,-0.7318968133339525,3,-0.8717537112056045,-0.2724371714335527,6,2016,2016-06,6,2016-06-01,2015-06-01,13
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-0.7427975587524128,5,-0.8717537112056045,-0.4034596672742537,10,2014,2014-10,10,2014-10-01,2014-09-01,2
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",-0.704348733879691,1,-0.8717537112056045,-0.33457382359490817,10,2014,2014-10,10,2014-10-01,2014-09-01,2
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,0.359623262143672,7,0.39669937352076207,1.5851947008318301,9,2015,2015-09,9,2015-09-01,2014-11-01,11
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,0.5337508215672534,3,0.39669937352076207,-1.8922202427648809,11,2017,2017-11,11,2017-11-01,2014-09-01,39
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,0.9578372128906628,2,-0.8717537112056045,0.581569572785537,5,2017,2017-05,5,2017-05-01,2014-03-01,39
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,-0.7126427793067804,1,-0.8717537112056045,-0.31444495341436973,10,2017,2017-10,10,2017-10-01,2014-05-01,42
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,-0.7945760994901001,2,-0.8717537112056045,-0.4446738257298397,10,2017,2017-10,10,2017-10-01,2014-05-01,42
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,0.10715251934306816,7,0.39669937352076207,-0.07498092511325832,4,2016,2016-04,4,2016-04-01,2014-04-01,25
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,-0.7119911043089378,3,-0.8717537112056045,-0.3199935349839335,9,2016,2016-09,9,2016-09-01,2016-06-01,4
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,-0.3951348717214707,2,0.39669937352076207,-0.26419569636384616,9,2016,2016-09,9,2016-09-01,2016-06-01,4
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,-0.792680317678194,1,-0.8717537112056045,-0.43946439951293875,9,2016,2016-09,9,2016-09-01,2016-06-01,4
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,-0.754290735987094,2,-0.8717537112056045,-0.3339735186206949,1,2015,2015-01,1,2015-01-01,2014-08-01,6
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",-0.5150667685971846,3,-0.8717537112056045,0.015851661436898333,1,2015,2015-01,1,2015-01-01,2014-08-01,6
95,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,-0.6358043727429585,2,-0.8717537112056045,0.0027941803593797944,1,2015,2015-01,1,2015-01-01,2014-08-01,6
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,-0.797407923571635,1,2.299379000610312,-0.6734273279938592,11,2017,2017-11,11,2017-11-01,2015-08-01,28
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,-0.2591954671714741,7,-0.8717537112056045,0.8300686996815859,11,2017,2017-11,11,2017-11-01,2015-08-01,28
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,-0.5270812858301399,3,0.39669937352076207,0.06414060054903079,6,2017,2017-06,6,2017-06-01,2014-09-01,34
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,-0.36968400089663045,6,-0.8717537112056045,0.2210338666908518,9,2016,2016-09,9,2016-09-01,2015-12-01,10
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,-0.44821676245484343,7,0.39669937352076207,0.2221598624616924,8,2016,2016-08,8,2016-08-01,2014-03-01,30
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,-0.2624775394333367,3,0.39669937352076207,-0.9111514893358102,8,2016,2016-08,8,2016-08-01,2014-03-01,30
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,-0.820477218495268,3,2.299379000610312,-0.6480449414005737,8,2016,2016-08,8,2016-08-01,2014-03-01,30
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),-0.6893602089293078,4,-0.8717537112056045,-0.1474380746561434,12,2016,2016-12,12,2016-12-01,2014-08-01,29
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,0.584226012309255,6,0.39669937352076207,-1.4564624231147272,11,2015,2015-11,11,2015-11-01,2015-05-01,7
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-0.22465669228580867,3,0.39669937352076207,-0.6751400625248064,11,2015,2015-11,11,2015-11-01,2015-05-01,7
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-0.6125691969107836,3,2.299379000610312,-1.420566220588894,11,2015,2015-11,11,2015-11-01,2015-05-01,7
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,-0.3920068317318256,8,0.39669937352076207,0.052012405137808373,11,2017,2017-11,11,2017-11-01,2016-03-01,21
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,-0.6652363853728018,1,0.39669937352076207,-0.47375300566715,11,2017,2017-11,11,2017-11-01,2016-03-01,21
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,-0.8114959521613626,1,0.39669937352076207,-0.5085367786362489,11,2017,2017-11,11,2017-11-01,2016-03-01,21
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,1.18296130305452,5,0.39669937352076207,1.7610297934198698,10,2015,2015-10,10,2015-10-01,2014-05-01,18
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,-0.5824855092830976,2,-0.8717537112056045,-0.17495035686415147,12,2017,2017-12,12,2017-12-01,2016-05-01,20
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",-0.38105869176806745,2,-0.8717537112056045,0.2279119372428538,11,2016,2016-11,11,2016-11-01,2014-03-01,33
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",-0.6696914726307813,6,-0.8717537112056045,-0.09226428188495571,11,2016,2016-11,11,2016-11-01,2014-03-01,33
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",-0.5935284383374511,14,0.39669937352076207,-0.05199975841682558,8,2014,2014-08,8,2014-08-01,2014-08-01,1
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",-0.8031071176436778,2,0.39669937352076207,-0.4889268161452846,8,2014,2014-08,8,2014-08-01,2014-08-01,1
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,-0.6890284471122242,3,0.39669937352076207,-0.29084313242256404,8,2014,2014-08,8,2014-08-01,2014-08-01,1
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",-0.05815965465514957,6,0.39669937352076207,0.948400002225644,8,2014,2014-08,8,2014-08-01,2014-08-01,1
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,2.124750161300531,3,-0.8717537112056045,1.8568369411052081,3,2015,2015-03,3,2015-03-01,2015-03-01,1
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,0.10375196071796157,1,2.299379000610312,-1.8922202427648809,4,2015,2015-04,4,2015-04-01,2014-10-01,7
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,-0.5523899730190873,3,-0.8717537112056045,0.07724556337592224,6,2016,2016-06,6,2016-06-01,2014-06-01,25
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,-0.648363927246837,4,-0.8717537112056045,-0.07427548197971968,6,2016,2016-06,6,2016-06-01,2014-06-01,25
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",0.5111436234602723,6,-0.8717537112056045,1.6065377471749014,6,2016,2016-06,6,2016-06-01,2014-06-01,25
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,-0.14965482435227095,9,-0.8717537112056045,1.2104789094423125,6,2016,2016-06,6,2016-06-01,2014-06-01,25
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,-0.427979291612745,7,-0.8717537112056045,0.1242524952549892,6,2016,2016-06,6,2016-06-01,2014-06-01,25
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2.124750161300531,3,1.0309259158839452,-0.8359302236687233,12,2014,2014-12,12,2014-12-01,2014-11-01,2
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,2.124750161300531,6,2.299379000610312,-1.8922202427648809,9,2014,2014-09,9,2014-09-01,2014-09-01,1
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",-0.816922627597944,2,2.299379000610312,-0.6070478423706919,11,2017,2017-11,11,2017-11-01,2014-08-01,40
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",0.6144163376638607,7,0.39669937352076207,0.489434629681155,11,2017,2017-11,11,2017-11-01,2014-08-01,40
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",-0.3486882173297696,2,0.39669937352076207,-0.8556283665513799,11,2016,2016-11,11,2016-11-01,2014-10-01,26
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,0.5822354414067537,3,-0.8717537112056045,0.3450426298384856,11,2016,2016-11,11,2016-11-01,2014-10-01,26
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,-0.47578853918175373,5,1.6651524582471287,-0.9517382103889701,2,2017,2017-02,2,2017-02-01,2014-08-01,31
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,-0.36717208999585477,2,0.39669937352076207,0.45094049715392487,2,2017,2017-02,2,2017-02-01,2014-08-01,31
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,-0.7039577288809853,9,0.39669937352076207,-0.3084554698863443,2,2017,2017-02,2,2017-02-01,2014-08-01,31
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,-0.7123465633986702,3,-0.8717537112056045,-0.2187149635717619,10,2016,2016-10,10,2016-10-01,2014-04-01,31
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,-0.6211120637006858,1,-0.8717537112056045,0.019969007418225024,10,2016,2016-10,10,2016-10-01,2014-04-01,31
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",-0.7628217541406718,4,-0.8717537112056045,-0.4277431905249117,10,2016,2016-10,10,2016-10-01,2014-04-01,31
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,-0.8072541403572225,2,-0.8717537112056045,-0.4781484590376602,10,2016,2016-10,10,2016-10-01,2014-04-01,31
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,-0.37977903904503074,3,0.39669937352076207,0.3592871546503241,10,2016,2016-10,10,2016-10-01,2014-04-01,31
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,-0.44077581884311173,6,-0.8717537112056045,0.08066424933076347,10,2016,2016-10,10,2016-10-01,2014-04-01,31
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,-0.5756133002149378,14,-0.8717537112056045,0.15701490232221774,10,2016,2016-10,10,2016-10-01,2014-04-01,31
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",-0.34053635553857314,2,0.39669937352076207,-0.19392949039916293,9,2016,2016-09,9,2016-09-01,2014-03-01,31
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,-0.7788174131786301,3,-0.8717537112056045,-0.46418882472205847,9,2017,2017-09,9,2017-09-01,2014-12-01,34
